Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
190410951,2/10/2019,2/10/2019,1300,2/10/2019,1318,411,,,2975 HEADLAND DR SW @DOLLAR GENERAL,Day Watch,7,LARCENY-NON VEHICLE,630,2303,Greenbriar,R,33.69168,-84.4872
190411004,2/10/2019,2/10/2019,1539,2/10/2019,1545,306,,,2034 METROPOLITAN PKWY SW,Evening Watch,24,LARCENY-NON VEHICLE,630,2303,Sylvan Hills,X,33.69873,-84.40798
190411100,2/10/2019,2/10/2019,1610,2/10/2019,1615,210,,,3393 PEACHTREE RD NE @LENOX SQUARE,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Lenox,B,33.84676,-84.36212
190411140,2/10/2019,2/10/2019,1645,2/10/2019,1650,102,,,835 MARTIN L KING JR DR NW,Day Watch,12,LARCENY-NON VEHICLE,630,2303,Vine City,L,33.75504,-84.41457
190411112,2/10/2019,2/10/2019,1620,2/10/2019,1640,413,,,3910 CAMPBELLTON RD SW,Evening Watch,8,LARCENY-NON VEHICLE,620,2302,,P,33.69141,-84.51637
190402104,2/10/2019,2/10/2019,0,2/10/2019,30,606,,,144 MORELNAD AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Reynoldstown,N,33.75736,-84.3496
190410013,2/10/2019,2/9/2019,2200,2/10/2019,1,306,,,2065 METROPOLITAN PKWY SW,Morning Watch,,LARCENY-FROM VEHICLE,640,2305,Sylvan Hills,X,33.69961,-84.40849
190410159,2/10/2019,2/9/2019,2345,2/10/2019,130,301,,,830 WOODROW ST SW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Oakland City,S,33.72364,-84.41516
190410272,2/10/2019,2/10/2019,130,2/10/2019,200,212,,,269 ARMOUR DR NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,,E,33.81201,-84.37856
190410534,2/10/2019,2/9/2019,30,2/10/2019,900,508,,,180 PEACHTREE ST,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75873,-84.3889
190410558,2/10/2019,2/9/2019,2000,2/10/2019,900,201,,,2441 RIDGEWOOD RD NW,Evening Watch,20,LARCENY-FROM VEHICLE,640,2305,Ridgewood Heights,C,33.82311,-84.44748
190410750,2/10/2019,2/10/2019,1130,2/10/2019,1138,204,,,1255 COLLIER RD NW,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Underwood Hills,D,33.81264,-84.42882
190410846,2/10/2019,2/10/2019,1200,2/10/2019,1400,506,,,428 PONCE DE LEON AVE NE,Day Watch,21,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77333,-84.37336
190410875,2/10/2019,2/9/2019,2345,2/10/2019,1350,603,,,559 MORGAN ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Old Fourth Ward,M,33.76899,-84.36894
190410914,2/10/2019,2/9/2019,1839,2/10/2019,1420,512,,,215 MITCHELL ST SW,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75227,-84.39453
190410919,2/10/2019,2/8/2019,2300,2/9/2019,800,412,,431,2110 SOUTHWOOD LN SW,Morning Watch,26,LARCENY-FROM VEHICLE,640,2305,Ben Hill Terrace,P,33.69633,-84.51903
190410937,2/10/2019,1/12/2019,800,1/13/2019,1200,209,,,3596 N STRATFORD RD NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,North Buckhead,B,33.853,-84.36817
190411183,2/10/2019,2/10/2019,1000,2/10/2019,1730,511,,,87 PEACHTREE ST SW ,Evening Watch,,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75207,-84.39214
190411285,2/10/2019,2/10/2019,1822,2/10/2019,1828,203,,,1720 MARIETTA BLVD NW,Evening Watch,23,LARCENY-FROM VEHICLE,640,2305,Hills Park,D,33.80169,-84.43644
190411408,2/10/2019,2/10/2019,1945,2/10/2019,1947,204,,,1678 HOWELL MILL RD NW,Evening Watch,23,LARCENY-FROM VEHICLE,640,2305,Underwood Hills,D,33.79991,-84.41625
190411465,2/10/2019,2/10/2019,1800,2/10/2019,2000,605,,,860 GLENWOOD AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74032,-84.35965
190411500,2/10/2019,2/10/2019,2055,2/10/2019,2115,306,,,2095 METROPOLITAN PKWY SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Sylvan Hills,X,33.69753,-84.4084
190411562,2/10/2019,2/9/2019,1800,2/10/2019,2200,502,,,1240 W PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78874,-84.38857
190411570,2/10/2019,2/10/2019,1800,2/10/2019,2200,503,,,1180 CRESCENT AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78648,-84.38442
190411616,2/10/2019,2/10/2019,2256,2/10/2019,2256,303,,,464 WINDSOR ST SW,Morning Watch,,LARCENY-FROM VEHICLE,640,2305,Mechanicsville,V,33.74215,-84.3981
190411647,2/10/2019,2/10/2019,2145,2/11/2019,2320,601,,,867 ROSEDALE RD NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.77816,-84.34792
190411306,2/10/2019,2/10/2019,1600,2/10/2019,1700,412,,I-12,3901 CAMPBELLTON RD SW,Evening Watch,18,LARCENY-FROM VEHICLE,650,2304,Kings Forest,P,33.69231,-84.51621
190410715,2/10/2019,2/10/2019,30,2/10/2019,1150,509,,802,250 PIEDMONT AVE NE,Day Watch,20,LARCENY-NON VEHICLE,670,2308,Downtown,M,33.76126,-84.38223
190411240,2/10/2019,2/10/2019,1700,2/10/2019,1715,301,,B,1063 METROPOLITAN PKWY SW,Evening Watch,20,LARCENY-NON VEHICLE,670,2308,Adair Park,V,33.72558,-84.40801
190411276,2/10/2019,2/8/2019,2017,2/10/2019,1915,304,,,163 FARRINGTON AVE SE,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Peoplestown,V,33.72684,-84.38268
190411433,2/10/2019,2/10/2019,1900,2/10/2019,2000,309,,G5,501 CONNELL AVE SW,Evening Watch,99,LARCENY-NON VEHICLE,690,2399,Perkerson,X,33.68327,-84.40662
190410132,2/10/2019,2/9/2019,2215,2/10/2019,114,306,,,1959 METROPOLITAN PKWY SW,Morning Watch,18,AUTO THEFT,710,2404,Sylvan Hills,X,33.7008,-84.41018
190410244,2/10/2019,2/10/2019,0,2/10/2019,215,207,,,2110 PEACHTREE RD NW @MICK'S - BENNETT ST,Morning Watch,13,AUTO THEFT,710,2404,,C,33.81203,-84.39274
190410377,2/10/2019,2/10/2019,450,2/10/2019,600,403,,,1586 KENMORE ST SW,Morning Watch,,AUTO THEFT,710,2404,Cascade Avenue/Road,S,33.72317,-84.44046
190410471,2/10/2019,2/9/2019,1030,2/10/2019,730,413,,,2438 FAIRWAY CIR SW,Morning Watch,20,AUTO THEFT,710,2404,Fairway Acres,P,33.68829,-84.53831
190410696,2/10/2019,2/9/2019,2200,2/10/2019,1125,606,,39,39 MODA LN SE,Day Watch,18,AUTO THEFT,710,2404,Reynoldstown,N,33.75353,-84.35387
190410716,2/10/2019,2/10/2019,1141,2/10/2019,1300,308,,,816 MIDWAY ST SE,Day Watch,20,AUTO THEFT,710,2404,Leila Valley,Z,33.69018,-84.36292
190410853,2/10/2019,2/10/2019,1330,2/10/2019,1335,104,,,122 BURBANK DR SW,Day Watch,13,AUTO THEFT,710,2404,Mozley Park,K,33.75144,-84.42859
190410889,2/10/2019,2/10/2019,900,2/10/2019,1407,509,APT,309,140 PINE ST NE,Day Watch,18,AUTO THEFT,710,2404,Downtown,M,33.76757,-84.3829
190411007,2/10/2019,2/8/2019,1130,2/10/2019,1530,104,,,965 SELLS AVE SW,Evening Watch,,AUTO THEFT,710,2404,Harris Chiles,T,33.74601,-84.42093
190411442,2/10/2019,2/10/2019,2004,2/10/2019,2010,106,,,644 JOSEPH E LOWERY BLVD NW,Evening Watch,7,AUTO THEFT,710,2404,Bankhead,K,33.77237,-84.41784
190411187,2/10/2019,2/10/2019,816,2/10/2019,1746,509,,,565 PEACHTREE ST NE,Evening Watch,18,AGG ASSAULT,420,1315K,Downtown,M,33.7701,-84.385
190411360,2/10/2019,2/10/2019,1900,2/10/2019,1915,107,,,319 W LAKE AVE NW,Evening Watch,,ROBBERY-PEDESTRIAN,311,1204,Grove Park,J,33.76412,-84.44071
190410039,2/10/2019,2/10/2019,1,2/10/2019,13,309,,,2690 METROPOLITAN PKWY SW,Morning Watch,13,AGG ASSAULT,410,1314,Perkerson,X,33.68169,-84.40737
190411072,2/10/2019,2/10/2019,1600,2/10/2019,1610,107,,A5,390 W LAKE AVE NW,Evening Watch,20,AGG ASSAULT,410,1314,Grove Park,J,33.76561,-84.44109
190410313,2/10/2019,2/10/2019,346,2/10/2019,346,103,,,685 NORTH AVE NW,Morning Watch,20,BURGLARY-RESIDENCE,521,2204,English Avenue,L,33.77021,-84.40985
190410827,2/10/2019,2/5/2019,1700,2/8/2019,1500,403,,,1272 OAKLAND TER SW,Morning Watch,20,BURGLARY-RESIDENCE,511,2202,Oakland City,S,33.7209,-84.42962
190410370,2/10/2019,2/10/2019,445,2/10/2019,445,610,,,1674 MEMORIAL DR SE,Morning Watch,21,BURGLARY-NONRES,512,2203,Kirkwood,O,33.74779,-84.33281
190410378,2/10/2019,2/10/2019,440,2/10/2019,456,611,,,202 CANDLER RD SE,Morning Watch,23,BURGLARY-NONRES,512,2203,East Lake,O,33.74754,-84.29153
190420268,2/11/2019,2/11/2019,420,2/11/2019,437,410,,,2080 CAMPBELLTON RD SW,Morning Watch,12,BURGLARY-NONRES,512,2203,Campbellton Road,R,33.70649,-84.45703
190420591,2/11/2019,2/11/2019,931,2/11/2019,931,303,,,595 RALPH D ABERNATHY BLVD SW,Day Watch,17,BURGLARY-NONRES,512,2203,Pittsburgh,V,33.73796,-84.40707
190421511,2/11/2019,2/5/2019,130,2/11/2019,1710,305,,,1370 JONESBORO RD SE,Evening Watch,19,BURGLARY-NONRES,512,2203,South Atlanta,Y,33.71718,-84.3841
190420674,2/11/2019,2/9/2019,1400,2/11/2019,1015,610,,,249 MARTHA AVE NE,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Kirkwood,O,33.75973,-84.31354
190420956,2/11/2019,2/11/2019,1030,2/11/2019,1230,313,,,618 WAYNES CT SE,Day Watch,20,BURGLARY-RESIDENCE,511,2202,South River Gardens,Z,33.67205,-84.36938
190420976,2/11/2019,2/6/2019,1830,2/11/2019,1325,102,,2,146 GRAVES ST NW,Day Watch,,BURGLARY-RESIDENCE,511,2202,Vine City,L,33.75864,-84.40735
190420993,2/11/2019,2/8/2019,1500,2/11/2019,1300,407,,,287 TARRAGON WAY SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Wilson Mill Meadows,H,33.75472,-84.51583
190421689,2/11/2019,2/11/2019,800,2/11/2019,1920,207,,627,464 BISHOP ST NW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Loring Heights,E,33.79291,-84.40267
190421733,2/11/2019,2/11/2019,1300,2/11/2019,1948,203,,2303,903 HUFF RD NW,Evening Watch,26,BURGLARY-RESIDENCE,511,2202,Blandtown,D,33.78862,-84.41725
190421998,2/11/2019,2/11/2019,2315,2/11/2019,2315,105,,,1346 AKRIDGE ST NW,Morning Watch,20,BURGLARY-RESIDENCE,511,2202,Hunter Hills,K,33.75806,-84.43197
190420897,2/11/2019,1/12/2019,2200,2/11/2019,1240,413,,,2480 COUNTY LINE RD SW,Morning Watch,20,BURGLARY-RESIDENCE,521,2204,Fairway Acres,P,33.68724,-84.53294
190420378,2/11/2019,2/11/2019,729,2/11/2019,800,306,,A,1533 LANGSTON AVE SW,Day Watch,26,AGG ASSAULT,410,1314,Sylvan Hills,X,33.71315,-84.42393
190420945,2/11/2019,2/11/2019,1240,2/11/2019,1307,410,,C10,1935 ALISON CT SW,Day Watch,20,AGG ASSAULT,410,1314,Fort Valley,R,33.70055,-84.45149
190421824,2/11/2019,2/11/2019,2035,2/11/2019,2045,104,,,240 1ST ST SW,Evening Watch,7,AGG ASSAULT,410,1314,Ashview Heights,T,33.74819,-84.42516
190420070,2/11/2019,2/11/2019,30,2/11/2019,52,114,,,3170 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,23,ROBBERY-PEDESTRIAN,311,1204,Bankhead/Bolton,H,33.78735,-84.49452
190421900,2/11/2019,2/11/2019,2156,2/11/2019,2156,308,,,2392 JONESBORO RD,Evening Watch,99,ROBBERY-PEDESTRIAN,311,1204,Leila Valley,Z,33.68893,-84.3639
190391789,2/11/2019,2/8/2019,1730,2/8/2019,1758,308,,,1090 REDFORD DR SE,Evening Watch,13,ROBBERY-PEDESTRIAN,311,1204,Rebel Valley Forest,Z,33.68759,-84.3554
190421110,2/11/2019,2/11/2019,1500,2/11/2019,1500,402,,,1302 DONNELLY AVE SW,Evening Watch,99,AGG ASSAULT,420,1315K,West End,T,33.73475,-84.43032
190421237,2/11/2019,2/11/2019,1557,2/11/2019,1659,607,,,977 MORELAND DR SE,Evening Watch,20,AGG ASSAULT,420,1315K,Custer/McDonough/Guice,W,33.70878,-84.357
190420927,2/11/2019,2/11/2019,1250,2/11/2019,1258,110,,,1730 CHURCH ST NW,Day Watch,13,AGG ASSAULT,430,1315,Scotts Crossing,G,33.80293,-84.46879
190420343,2/11/2019,2/11/2019,330,2/11/2019,430,411,,F-9,3200 STONE RD SW,Morning Watch,26,AUTO THEFT,710,2404,Greenbriar,R,33.6697,-84.49403
190420679,2/11/2019,2/10/2019,2300,2/11/2019,1022,409,,21G,2909 CAMPBELLTON RD SW,Morning Watch,26,AUTO THEFT,710,2404,Southwest,R,33.69869,-84.48265
190420687,2/11/2019,2/10/2019,1930,2/11/2019,15,210,,1001,3481 LAKESIDE DR NE,Morning Watch,,AUTO THEFT,710,2404,Buckhead Heights,B,33.84899,-84.3574
190420994,2/11/2019,2/9/2019,345,2/9/2019,1100,313,,,2800 JONESBORO RD SE,Day Watch,20,AUTO THEFT,710,2404,South River Gardens,Z,33.6777,-84.36926
190421166,2/11/2019,2/11/2019,1257,2/11/2019,1257,203,,,1122 OLD CHATTAHOOCHEE AVE NW,Evening Watch,13,AUTO THEFT,710,2404,Blandtown,D,33.79995,-84.42484
190421381,2/11/2019,2/11/2019,1630,2/11/2019,1648,114,,,3833 COLLIER DR NW,Evening Watch,,AUTO THEFT,710,2404A,Carroll Heights,H,33.77027,-84.51222
190421555,2/11/2019,2/11/2019,730,2/11/2019,1811,411,,,3215 VERDANT DR SW,Day Watch,26,AUTO THEFT,710,2404,Greenbriar,R,33.68488,-84.49448
190421694,2/11/2019,2/11/2019,1900,2/11/2019,1925,405,,,2500 MARTIN L KING JR DR SW,Evening Watch,18,AUTO THEFT,710,2404,Harland Terrace,I,33.75237,-84.46958
190421894,2/11/2019,2/11/2019,2135,2/11/2019,2145,409,,,3090 CAMPBELLTON RD SW,Evening Watch,,AUTO THEFT,710,2404,Southwest,R,33.69338,-84.48903
190421908,2/11/2019,2/11/2019,1730,2/11/2019,2200,604,,,442 CAIN ST NE,Morning Watch,13,AUTO THEFT,710,2404,Sweet Auburn,M,33.75961,-84.37304
190420141,2/11/2019,2/10/2019,2200,2/11/2019,200,114,,,3260 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,23,ROBBERY-PEDESTRIAN,341,1206,Bankhead/Bolton,H,33.78735,-84.49452
190421699,2/11/2019,2/11/2019,1900,2/11/2019,1926,301,,,651 UNIVERSITY AVE SW,Evening Watch,,ROBBERY-RESIDENCE,345,1209,Adair Park,V,33.72249,-84.40889
190420610,2/11/2019,2/10/2019,2000,2/11/2019,942,104,,,1120 SELLS AVE,Day Watch,20,LARCENY-NON VEHICLE,690,2399,West End,T,33.74505,-84.42429
190421035,2/11/2019,2/11/2019,900,2/11/2019,900,313,,,3511 VILLA CIR,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Blair Villa/Poole Creek,Z,33.65837,-84.37954
190421533,2/11/2019,2/7/2019,830,2/7/2019,845,406,,14,2295 BENJAMIN E MAYS DR SW,Day Watch,13,LARCENY-NON VEHICLE,690,2399,Westview,T,33.73439,-84.43707
190421667,2/11/2019,2/10/2019,2100,2/11/2019,2100,303,,516,515 WELLS ST SW,Evening Watch,26,LARCENY-NON VEHICLE,690,2399,Mechanicsville,V,33.74055,-84.40578
190421896,2/11/2019,2/11/2019,1948,2/11/2019,2130,206,,122,2855 PEACHTREE RD NE,Morning Watch,26,LARCENY-NON VEHICLE,690,2399,Garden Hills,B,33.83277,-84.384
190420655,2/11/2019,2/11/2019,1008,2/11/2019,1008,509,,,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,Day Watch,14,LARCENY-NON VEHICLE,670,2308,Downtown,M,33.77023,-84.38815
190421184,2/11/2019,2/11/2019,1530,2/11/2019,1546,409,,,2910 CAMPBELLTON RD SW,Evening Watch,21,ROBBERY-PEDESTRIAN,317,1299G,Southwest,R,33.69754,-84.48365
190420955,2/11/2019,2/10/2019,2300,2/11/2019,1300,602,,4,639 SEMINOLE AVE NE,Day Watch,20,LARCENY-NON VEHICLE,660,2317,Poncey-Highland,N,33.77179,-84.35064
190421526,2/11/2019,2/11/2019,1753,2/11/2019,1753,308,,,770 MCWILLIAMS RD SE,Evening Watch,31,LARCENY-FROM VEHICLE,650,2304,Leila Valley,Z,33.68894,-84.36336
190420014,2/11/2019,2/11/2019,0,2/11/2019,12,503,,,1101 JUNIPER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78465,-84.3821
190420176,2/11/2019,2/11/2019,230,2/11/2019,300,612,,,393 PATTERSON AVE SE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,East Atlanta,W,33.74298,-84.34313
190420446,2/11/2019,2/10/2019,2000,2/11/2019,720,608,,,36 LULLWATER PL NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Druid Hills,N,33.77552,-84.33833
190420471,2/11/2019,2/10/2019,2100,2/11/2019,800,210,,523,1001 GARDEN VIEW DR NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Pine Hills,B,33.84895,-84.34904
190420606,2/11/2019,2/11/2019,910,2/11/2019,920,608,,,456 CANDLER PARK DR NE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Candler Park,N,33.76668,-84.33961
190420859,2/11/2019,2/10/2019,1700,2/11/2019,645,211,,4105,600 GARSON DR NE,Evening Watch,26,LARCENY-FROM VEHICLE,640,2305,Lindbergh/Morosgo,B,33.81861,-84.37021
190421034,2/11/2019,2/10/2019,1220,2/11/2019,700,208,,,3350 PEACHTREE RD NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,North Buckhead,B,33.84792,-84.36849
190421303,2/11/2019,2/11/2019,800,2/11/2019,1600,511,,,15 Wall St SE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75371,-84.39027
190421720,2/11/2019,2/11/2019,1500,2/11/2019,1938,203,,,1075 HUFF RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Blandtown,D,33.78991,-84.42286
190421787,2/11/2019,2/11/2019,100,2/11/2019,520,207,,,507 BISHOP ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Loring Heights,E,33.79257,-84.4046
190421817,2/11/2019,2/11/2019,1915,2/11/2019,2045,611,,,2371 HOSEA L WILLIAMS DR NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,East Lake,O,33.75107,-84.30973
190421825,2/11/2019,2/11/2019,1915,2/11/2019,2050,506,,,931 MONROE DR NE @BELTLINE BUSINESS,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77909,-84.36717
190421842,2/11/2019,2/11/2019,1800,2/11/2019,2100,101,,,847 PARSONS ST SW,Unknown,13,LARCENY-FROM VEHICLE,640,2305,Atlanta University Center,T,33.75092,-84.41535
190421856,2/11/2019,2/11/2019,1730,2/11/2019,2130,207,,,710 BERKELEY AVE NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Berkeley Park,D,33.79729,-84.41135
190421867,2/11/2019,2/11/2019,2000,2/11/2019,2128,602,,,602 N HIGHLAND AVE NE @MANUELS,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Poncey-Highland,N,33.77082,-84.35274
190421897,2/11/2019,2/11/2019,2015,2/11/2019,2150,606,,,928 GARRETT ST SE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Ormewood Park,W,33.7407,-84.35736
190421926,2/11/2019,2/11/2019,2000,2/11/2019,2200,602,,,154 KROG ST NE @BELTLINE BUSINESS,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Inman Park,N,33.75885,-84.364
190421978,2/11/2019,2/11/2019,2030,2/11/2019,2250,206,,,2809 PEACHTREE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Garden Hills,B,33.83157,-84.38498
190421287,2/11/2019,2/11/2019,1616,2/11/2019,1700,503,,,22 14TH ST NE,Evening Watch,21,LARCENY-NON VEHICLE,620,2302,Midtown,E,33.78675,-84.38677
190421653,2/11/2019,2/11/2019,1845,2/11/2019,1905,508,,,LUCKIE ST NW / BAKER ST NW,Evening Watch,13,LARCENY-NON VEHICLE,620,2302,Downtown,M,33.76224,-84.39533
190421097,2/11/2019,2/5/2019,1400,2/11/2019,1400,313,,,3885 JONESBORO RD SE @HOME DEPOT,Evening Watch,24,LARCENY-NON VEHICLE,630,2303,South River Gardens,Z,33.64883,-84.36584
190421231,2/11/2019,2/11/2019,1240,2/11/2019,1300,511,,,12 BROAD ST SW,Day Watch,,LARCENY-NON VEHICLE,630,2303,Downtown,M,33.7532,-84.39201
190421246,2/11/2019,2/11/2019,1554,2/11/2019,1601,210,,,2614 BUFORD HWY NE,Evening Watch,17,LARCENY-NON VEHICLE,630,2303,Pine Hills,B,33.82641,-84.34932
190421301,2/11/2019,2/11/2019,1600,2/11/2019,1600,204,,,1801 HOWELL MILL RD NW,Evening Watch,12,LARCENY-NON VEHICLE,630,2303,Berkeley Park,D,33.80388,-84.41278
190430650,2/12/2019,2/12/2019,215,2/12/2019,245,112,,,2656 DONALD LEE HOLLOWELL PKWY NW,Day Watch,7,LARCENY-NON VEHICLE,630,2303,Collier Heights,I,33.77619,-84.47402
190431206,2/12/2019,2/12/2019,1500,2/12/2019,1500,102,,,835 MARTIN LUTHER KING JR DR,Evening Watch,,LARCENY-NON VEHICLE,630,2303,Vine City,L,33.75504,-84.41457
190431281,2/12/2019,2/12/2019,1522,2/12/2019,1551,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Edgewood,O,33.75674,-84.34619
190431474,2/12/2019,2/12/2019,1635,2/12/2019,1639,102,,,835 MARTIN LUTHER KING JR DR,Morning Watch,,LARCENY-NON VEHICLE,630,2303,Vine City,L,33.75504,-84.41457
190431317,2/12/2019,2/12/2019,1500,2/12/2019,1539,404,,,1644 WESTHAVEN DR SW,Evening Watch,20,LARCENY-NON VEHICLE,620,2302,Cascade Avenue/Road,S,33.73227,-84.44166
190430295,2/12/2019,2/11/2019,2230,2/12/2019,615,601,,,784 PONCE DE LEON PL NE @BELTLINE BUSINESS,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.77597,-84.36415
190430451,2/12/2019,2/11/2019,1800,2/12/2019,845,206,,513,2460 PEACHTREE RD NW,Unknown,18,LARCENY-FROM VEHICLE,640,2305,Peachtree Heights West,B,33.82183,-84.38793
190430652,2/12/2019,2/12/2019,945,2/12/2019,945,414,,412,3885 PRINCETON LAKES WAY SW,Day Watch,9,LARCENY-FROM VEHICLE,640,2305,Princeton Lakes,P,33.66092,-84.51336
190430921,2/12/2019,2/12/2019,1200,2/12/2019,1215,504,,,33 PEACHTREE PL NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78022,-84.3865
190431050,2/12/2019,2/12/2019,1300,2/12/2019,1320,405,,,2280 LARCHWOOD RD SW,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Florida Heights,I,33.74735,-84.46176
190431139,2/12/2019,2/11/2019,1900,2/12/2019,1100,414,,,3279 FAIRBURN RD,Day Watch,20,LARCENY-FROM VEHICLE,640,2305,Ben Hill,P,33.66519,-84.51909
190431178,2/12/2019,2/12/2019,1130,2/12/2019,1500,507,,,360 MARIETTA ST NW @MBS LOT G,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76269,-84.39702
190431197,2/12/2019,2/12/2019,1048,2/12/2019,1430,209,,703,4279 ROSWELL RD NE,Evening Watch,,LARCENY-FROM VEHICLE,640,2305,North Buckhead,B,33.87145,-84.38094
190431286,2/12/2019,2/12/2019,1345,2/12/2019,1530,505,,1540,811 JUNIPER ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77666,-84.38279
190431290,2/12/2019,2/12/2019,1400,2/12/2019,1520,212,,,415 ARMOUR DR NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,,F,33.81267,-84.37412
190431368,2/12/2019,2/12/2019,715,2/12/2019,1530,508,,,342 PEACHTREE ST NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76384,-84.38658
190431417,2/12/2019,2/12/2019,730,2/12/2019,1605,503,,,1080 W PEACHTREE ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.7847,-84.38817
190431598,2/12/2019,2/12/2019,1428,2/12/2019,1434,208,,510,3335 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Lenox,B,33.85272,-84.36021
190431611,2/12/2019,2/12/2019,850,2/12/2019,1732,609,,,226 HUTCHINSON ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Edgewood,O,33.75997,-84.34093
190431650,2/12/2019,2/12/2019,900,2/12/2019,1750,504,,,935 MARIETTA ST NW,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Marietta Street Artery,E,33.77795,-84.40849
190431985,2/12/2019,2/12/2019,1755,2/12/2019,2000,608,,,328 MELL AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Candler Park,N,33.76316,-84.33753
190432010,2/12/2019,2/12/2019,1715,2/12/2019,2000,205,STE,100,1962 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Wildwood (NPU-C),C,33.80831,-84.41287
190432038,2/12/2019,2/12/2019,1930,2/12/2019,2040,502,,,1071 PIEDMONT AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78385,-84.37868
190432066,2/12/2019,2/9/2019,2100,2/10/2019,900,501,APT,512,445 14TH ST NW,Evening Watch,26,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78629,-84.40164
190432143,2/12/2019,2/12/2019,2115,2/12/2019,2149,503,,,100 10TH ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78095,-84.39033
190432225,2/12/2019,2/12/2019,2000,2/12/2019,2300,310,,,2495 JONESBORO RD SE,Morning Watch,17,LARCENY-FROM VEHICLE,640,2305,Browns Mill Park,Z,33.68505,-84.36493
190432281,2/12/2019,2/12/2019,2230,2/12/2019,2315,508,,,152 LUCKIE ST NW @Multiple,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75869,-84.39147
